StudyHours,Attendance,Discussions,Motivation,AssignmentCompletion,ExamScore,FinalGrade
26,72,0,0,65,98,0
26,72,1,0,87,74,1
26,72,0,0,68,47,3
26,72,0,1,65,98,0
26,72,1,1,87,74,1
26,72,0,1,68,47,3
39,90,1,2,56,93,0
39,90,0,2,56,48,3
34,72,0,0,63,56,2
19,77,1,0,91,86,0
19,77,0,0,57,47,3
19,77,1,0,85,84,1
19,77,1,1,91,86,0
19,77,0,1,57,47,3
19,77,1,1,85,84,1
19,77,1,2,91,86,0
19,77,0,2,57,47,3
19,77,1,2,85,84,1
30,89,1,1,99,62,2
30,89,1,1,84,90,0
30,89,1,1,74,70,1
9,93,0,0,50,52,3
9,93,1,0,98,85,0
9,93,1,0,75,42,3
9,93,1,0,54,48,3
9,93,0,0,53,72,1
9,93,1,0,96,56,2
9,93,1,0,94,88,0
16,100,1,1,87,59,2
16,100,1,2,87,59,2
26,92,1,1,88,68,2
26,92,1,1,53,76,1
26,92,1,1,93,74,1
26,92,1,2,88,68,2
26,92,1,2,53,76,1
26,92,1,2,93,74,1
6,90,1,1,99,67,2
6,90,1,1,77,94,0
16,84,1,0,99,65,2
16,84,1,0,54,75,1
16,84,1,1,99,65,2
16,84,1,1,54,75,1
14,61,1,1,59,92,0
14,61,1,1,54,81,1
14,61,0,1,86,96,0
14,61,1,1,74,78,1
14,61,1,0,59,92,0
14,61,1,0,54,81,1
14,61,0,0,86,96,0
14,61,1,0,74,78,1
28,63,0,0,70,51,3
28,63,0,0,88,71,1
28,63,0,0,68,58,2
8,82,1,1,60,96,0
8,66,1,1,67,64,2
14,73,0,1,94,90,0
14,73,1,1,91,72,1
14,73,1,1,81,72,1
20,100,1,1,55,70,1
20,100,1,1,50,99,0
20,100,1,1,60,55,2
20,100,1,2,55,70,1
20,100,1,2,50,99,0
20,100,1,2,60,55,2
12,68,1,2,51,75,1
12,68,0,2,89,64,2
11,100,1,1,58,52,3
11,100,0,1,84,85,0
11,100,1,2,58,52,3
11,100,0,2,84,85,0
12,61,1,1,94,96,0
12,61,0,1,66,53,3
30,82,1,0,96,77,1
30,82,0,0,62,61,2
30,82,1,1,96,77,1
30,82,0,1,62,61,2
13,91,1,1,85,96,0
13,91,0,1,81,70,1
13,91,1,0,85,96,0
13,91,0,0,81,70,1
16,91,0,0,75,56,2
16,91,0,1,75,56,2
22,97,1,0,78,100,0
22,97,0,0,79,88,0
22,97,1,0,78,96,0
22,97,1,0,54,91,0
22,97,1,0,76,52,3
22,97,0,0,95,92,0
22,97,1,2,78,100,0
22,97,0,2,79,88,0
22,97,1,2,78,96,0
22,97,1,2,54,91,0
22,97,1,2,76,52,3
22,97,0,2,95,92,0
9,97,1,0,74,45,3
7,90,0,0,82,81,1
22,60,1,1,95,86,0
30,100,0,1,51,78,1
30,100,0,1,57,90,0
30,100,0,0,51,78,1
30,100,0,0,57,90,0
30,70,1,2,72,96,0
30,70,0,2,56,46,3
30,70,1,2,80,50,3
30,70,0,2,91,95,0
30,70,1,2,75,82,1
30,70,1,2,61,76,1
31,85,1,0,61,92,0
31,85,1,0,72,72,1
10,73,0,2,77,68,2
10,73,0,0,77,68,2
25,66,0,1,84,56,2
25,66,1,1,76,98,0
25,66,0,2,84,56,2
25,66,1,2,76,98,0
6,98,1,1,57,66,2
6,98,0,1,96,69,2
6,98,1,1,58,78,1
18,92,0,0,76,92,0
12,66,1,0,50,78,1
12,66,1,0,70,42,3
12,66,1,1,50,78,1
12,66,1,1,70,42,3
33,74,1,1,53,94,0
31,94,1,0,99,62,2
32,66,1,2,84,74,1
32,66,0,2,64,47,3
23,93,0,2,62,59,2
23,93,0,2,72,51,3
23,93,0,2,62,94,0
23,93,0,2,61,75,1
23,93,0,2,96,81,1
23,93,0,1,62,59,2
23,93,0,1,72,51,3
23,93,0,1,62,94,0
23,93,0,1,61,75,1
23,93,0,1,96,81,1
28,62,1,1,87,64,2
28,62,0,1,64,46,3
28,62,0,1,72,95,0
28,62,1,1,53,62,2
28,62,0,1,90,86,0
28,62,1,1,100,72,1
30,76,1,1,62,58,2
39,75,1,2,77,58,2
39,75,1,2,69,94,0
39,75,1,2,97,83,1
8,90,0,2,72,70,1
8,90,1,2,62,71,1
8,90,0,2,65,67,2
8,90,0,2,95,91,0
8,90,1,2,96,52,3
32,81,1,2,61,100,0
32,81,0,2,65,93,0
32,81,1,2,65,83,1
8,78,1,1,54,50,3
8,78,1,1,72,92,0
20,87,1,1,55,99,0
20,87,0,1,78,97,0
20,87,1,0,55,99,0
20,87,0,0,78,97,0
24,74,1,2,71,78,1
24,74,1,0,71,78,1
20,100,0,1,97,59,2
20,100,0,1,52,75,1
9,69,0,1,59,41,3
9,69,0,1,50,44,3
30,91,1,0,58,82,1
30,91,1,0,73,79,1
30,91,1,0,89,79,1
30,91,1,1,58,82,1
30,91,1,1,73,79,1
30,91,1,1,89,79,1
10,95,1,2,51,70,1
26,70,1,0,100,71,1
26,70,1,0,69,76,1
26,70,0,0,53,41,3
26,70,0,0,72,67,2
26,70,1,1,100,71,1
26,70,1,1,69,76,1
26,70,0,1,53,41,3
26,70,0,1,72,67,2
37,73,0,1,90,68,2
26,88,0,1,65,58,2
26,88,1,1,72,45,3
26,88,0,2,65,58,2
26,88,1,2,72,45,3
14,72,0,1,61,77,1
14,72,1,1,60,77,1
11,100,1,0,53,91,0
11,100,1,0,52,40,3
11,100,0,0,68,83,1
8,65,0,1,51,63,2
8,65,0,1,71,70,1
16,87,0,2,62,78,1
16,87,1,2,90,52,3
16,87,0,1,62,78,1
16,87,1,1,90,52,3
27,71,0,1,50,58,2
27,71,1,1,80,86,0
11,86,1,1,69,43,3
14,95,0,1,99,55,2
14,95,0,1,52,69,2
15,79,1,1,62,82,1
15,79,1,1,73,58,2
15,79,1,1,83,73,1
15,79,0,1,74,46,3
31,99,0,2,79,49,3
31,99,1,2,64,63,2
30,84,1,1,55,63,2
30,84,0,1,94,97,0
30,84,0,1,66,75,1
30,84,1,0,55,63,2
30,84,0,0,94,97,0
30,84,0,0,66,75,1
11,66,0,1,96,58,2
11,66,1,1,61,85,0
11,66,1,1,70,54,3
17,70,1,1,85,54,3
17,70,1,1,74,73,1
17,70,0,1,95,89,0
17,70,1,1,97,82,1
31,83,0,1,53,100,0
16,65,0,2,62,63,2
34,61,0,0,76,57,2
34,61,1,0,70,86,0
34,61,1,0,64,62,2
34,61,1,0,51,48,3
28,90,0,1,59,43,3
28,90,1,1,67,72,1
28,90,0,1,78,96,0
5,93,0,1,60,69,2
5,93,1,1,66,47,3
6,69,1,1,79,89,0
6,69,1,1,85,84,1
11,91,1,1,84,86,0
11,91,0,1,87,84,1
13,82,1,1,68,96,0
13,82,0,1,59,55,2
13,82,0,1,93,96,0
13,82,1,1,64,84,1
13,82,0,1,73,42,3
13,82,1,1,66,52,3
9,96,1,0,74,74,1
9,96,0,0,92,99,0
25,61,1,0,58,60,2
25,61,1,2,58,60,2
25,61,1,1,58,60,2
31,63,1,1,97,99,0
31,63,0,1,91,97,0
9,80,0,1,69,100,0
33,92,1,0,57,93,0
33,92,0,0,98,79,1
33,92,0,0,57,60,2
33,92,0,0,60,58,2
33,92,0,0,86,63,2
8,60,0,2,68,90,0
8,60,1,2,96,52,3
8,78,0,0,97,62,2
8,78,1,0,88,50,3
33,63,1,1,70,79,1
14,86,1,1,60,84,1
14,86,0,1,54,53,3
12,89,0,0,70,53,3
12,89,0,0,86,87,0
10,70,0,1,54,73,1
10,70,0,1,97,64,2
10,70,0,1,90,70,1
10,70,1,1,95,58,2
26,95,0,1,79,95,0
26,95,0,1,87,94,0
26,95,0,1,82,80,1
26,65,0,0,83,62,2
26,65,1,0,74,97,0
26,65,1,0,66,65,2
26,65,0,0,93,52,3
26,65,0,1,83,62,2
26,65,1,1,74,97,0
26,65,1,1,66,65,2
26,65,0,1,93,52,3
8,83,0,0,54,56,2
26,69,0,1,91,64,2
26,69,1,1,84,69,2
26,69,1,1,77,74,1
26,69,0,0,91,64,2
26,69,1,0,84,69,2
26,69,1,0,77,74,1
32,85,1,0,100,55,2
32,85,0,0,76,72,1
11,84,1,2,73,52,3
11,84,1,2,81,59,2
11,84,1,2,80,88,0
8,87,0,0,64,76,1
8,87,1,0,82,74,1
8,87,0,0,60,94,0
8,87,0,0,99,57,2
21,73,1,1,58,76,1
21,73,0,1,63,88,0
21,73,1,1,90,57,2
21,73,1,1,53,99,0
21,73,1,1,95,85,0
21,73,0,1,86,76,1
10,66,0,1,73,49,3
10,66,0,1,60,54,3
10,66,0,1,96,66,2
10,66,1,1,56,85,0
10,66,0,0,73,49,3
10,66,0,0,60,54,3
10,66,0,0,96,66,2
10,66,1,0,56,85,0
6,85,0,2,61,63,2
6,85,1,2,86,93,0
6,85,0,2,59,90,0
6,85,1,2,74,61,2
17,70,0,0,60,84,1
17,70,1,0,78,73,1
17,70,1,0,70,89,0
14,99,0,2,65,95,0
14,99,1,2,50,99,0
14,99,0,2,73,41,3
14,99,0,2,88,60,2
15,92,1,1,86,88,0
15,92,1,1,68,44,3
15,92,1,0,86,88,0
15,92,1,0,68,44,3
5,62,1,0,53,43,3
9,66,1,0,94,62,2
8,72,0,2,63,43,3
8,72,0,2,78,67,2
13,68,0,1,67,73,1
13,68,1,1,92,48,3
13,68,1,1,86,47,3
13,68,1,1,91,84,1
13,68,1,1,98,43,3
13,68,1,1,55,40,3
13,68,0,1,66,92,0
13,68,0,1,87,82,1
25,81,0,0,72,40,3
25,81,0,0,60,66,2
25,81,0,2,72,40,3
25,81,0,2,60,66,2
12,83,0,1,72,73,1
12,83,0,1,57,49,3
13,89,1,0,75,68,2
13,89,0,0,97,88,0
13,89,1,1,75,68,2
13,89,0,1,97,88,0
7,98,0,1,58,41,3
7,98,0,1,80,92,0
7,98,1,1,63,97,0
10,67,0,1,95,78,1
10,67,1,1,73,54,3
10,67,0,1,61,62,2
10,67,0,1,67,60,2
10,67,1,1,99,68,2
28,71,1,1,88,92,0
28,71,0,1,89,95,0
28,71,1,1,79,93,0
17,95,1,2,67,79,1
17,95,0,2,88,87,0
17,95,1,2,99,83,1
17,95,1,2,96,99,0
14,97,0,1,97,79,1
7,97,1,1,79,87,0
7,97,1,1,100,41,3
28,60,1,0,74,79,1
28,60,0,0,57,73,1
28,60,0,0,92,98,0
28,61,1,0,63,56,2
15,62,1,2,88,50,3
15,62,0,2,79,57,2
8,61,0,1,67,47,3
29,98,0,0,68,74,1
18,88,0,0,78,56,2
18,88,1,0,68,56,2
18,88,0,0,50,93,0
18,88,1,0,70,70,1
18,88,0,2,78,56,2
18,88,1,2,68,56,2
18,88,0,2,50,93,0
18,88,1,2,70,70,1
18,88,0,1,78,56,2
18,88,1,1,68,56,2
18,88,0,1,50,93,0
18,88,1,1,70,70,1
11,83,1,2,66,90,0
11,83,1,0,66,90,0
8,67,0,0,68,48,3
8,67,0,0,76,60,2
8,67,0,1,68,48,3
8,67,0,1,76,60,2
24,86,1,2,63,99,0
24,86,0,2,57,42,3
24,86,1,2,76,82,1
24,86,1,2,62,100,0
24,86,1,1,63,99,0
24,86,0,1,57,42,3
24,86,1,1,76,82,1
24,86,1,1,62,100,0
10,72,0,1,83,55,2
28,99,1,1,98,99,0
28,99,1,1,89,54,3
28,99,1,1,57,42,3
11,74,0,0,73,67,2
11,74,0,0,57,48,3
11,74,0,0,67,76,1
28,67,1,0,85,85,0
28,67,1,0,62,56,2
28,67,1,0,53,82,1
28,67,1,2,85,85,0
28,67,1,2,62,56,2
28,67,1,2,53,82,1
28,67,1,1,85,85,0
28,67,1,1,62,56,2
28,67,1,1,53,82,1
34,75,1,1,58,52,3
13,60,1,1,63,70,1
13,60,1,1,87,57,2
13,60,1,1,97,90,0
25,66,1,0,62,72,1
25,66,1,0,78,54,3
25,66,0,0,61,83,1
25,66,1,1,62,72,1
25,66,1,1,78,54,3
25,66,0,1,61,83,1
6,73,1,0,91,55,2
6,73,1,0,55,87,0
37,69,1,1,82,95,0
7,72,0,1,79,76,1
7,72,1,1,76,82,1
8,97,1,2,75,47,3
8,97,0,2,62,66,2
8,97,0,2,56,48,3
8,98,1,1,86,74,1
8,98,0,1,74,97,0
34,87,0,2,78,95,0
34,87,1,2,92,66,2
10,71,1,1,52,78,1
38,90,1,0,68,70,1
13,76,0,2,97,70,1
13,76,1,2,75,73,1
13,76,0,2,82,63,2
18,60,1,0,56,76,1
18,60,0,0,86,83,1
18,60,1,0,86,90,0
12,85,0,1,67,58,2
12,85,1,1,80,99,0
12,85,1,1,74,40,3
12,85,0,2,67,58,2
12,85,1,2,80,99,0
12,85,1,2,74,40,3
12,85,0,0,67,58,2
12,85,1,0,80,99,0
12,85,1,0,74,40,3
26,82,1,1,53,56,2
26,82,1,1,86,52,3
26,82,1,0,53,56,2
26,82,1,0,86,52,3
22,78,1,2,80,83,1
22,78,1,2,100,51,3
7,74,1,0,51,93,0
7,74,1,0,89,68,2
29,72,1,0,66,55,2
11,73,1,2,77,59,2
11,73,0,2,85,95,0
7,79,1,1,55,68,2
7,79,0,1,64,87,0
30,83,0,1,90,71,1
30,83,0,1,85,77,1
30,83,1,1,56,91,0
30,83,1,1,54,88,0
34,91,0,1,90,45,3
34,91,1,1,67,85,0
7,63,1,1,58,80,1
7,63,1,1,59,47,3
7,63,1,1,74,71,1
7,63,1,1,78,51,3
7,86,1,1,60,45,3
7,86,0,1,62,92,0
34,97,1,1,60,83,1
34,97,1,1,63,72,1
34,97,0,1,61,62,2
34,97,1,1,71,46,3
13,97,1,1,98,85,0
13,97,0,1,60,78,1
34,92,1,0,81,80,1
34,92,1,0,92,68,2
18,90,1,2,93,100,0
18,90,0,2,54,90,0
18,90,0,2,76,76,1
18,90,1,1,93,100,0
18,90,0,1,54,90,0
18,90,0,1,76,76,1
18,90,1,0,93,100,0
18,90,0,0,54,90,0
18,90,0,0,76,76,1
11,90,1,0,63,49,3
9,88,0,0,99,45,3
18,100,1,0,62,65,2
18,100,1,0,66,94,0
35,86,0,1,100,89,0
34,79,1,0,52,55,2
34,79,1,0,96,94,0
34,79,0,0,57,86,0
34,79,1,0,76,67,2
8,82,1,1,72,41,3
8,82,1,1,75,71,1
8,82,1,1,66,100,0
31,77,1,1,81,87,0
8,91,0,1,85,93,0
8,91,0,1,96,87,0
8,91,1,1,50,73,1
8,91,1,1,57,53,3
14,99,1,0,88,71,1
14,99,1,0,88,94,0
14,99,0,0,95,72,1
14,99,1,1,88,71,1
14,99,1,1,88,94,0
14,99,0,1,95,72,1
9,72,1,1,86,100,0
15,60,1,0,86,54,3
15,60,0,0,81,82,1
15,60,0,0,84,99,0
15,60,1,0,66,88,0
34,78,1,1,60,89,0
34,78,1,1,63,73,1
31,82,0,1,60,70,1
31,82,0,1,54,66,2
38,80,1,1,51,93,0
38,80,1,1,93,83,1
38,80,1,1,85,94,0
38,80,1,1,68,93,0
31,79,1,1,59,75,1
31,79,0,1,51,45,3
25,100,1,0,81,91,0
25,100,0,0,72,45,3
11,78,0,1,56,91,0
11,78,1,1,80,92,0
11,78,0,1,100,87,0
11,78,1,1,65,40,3
11,78,1,1,59,82,1
11,78,1,1,71,49,3
11,78,0,1,66,75,1
11,78,0,0,56,91,0
11,78,1,0,80,92,0
11,78,0,0,100,87,0
11,78,1,0,65,40,3
11,78,1,0,59,82,1
11,78,1,0,71,49,3
11,78,0,0,66,75,1
15,70,0,2,94,40,3
15,70,0,2,70,68,2
15,70,1,2,72,81,1
15,70,1,2,75,57,2
15,70,0,0,94,40,3
15,70,0,0,70,68,2
15,70,1,0,72,81,1
15,70,1,0,75,57,2
27,84,1,0,54,73,1
36,70,1,1,56,84,1
12,71,0,0,90,98,0
12,71,1,0,66,61,2
12,71,0,2,90,98,0
12,71,1,2,66,61,2
28,96,1,2,69,68,2
28,96,1,2,72,40,3
28,96,1,2,87,56,2
25,68,1,0,98,47,3
10,98,1,0,90,52,3
10,98,1,0,91,46,3
7,93,0,2,98,57,2
7,93,0,2,94,73,1
10,100,1,0,98,85,0
9,89,1,2,84,87,0
9,89,1,2,72,48,3
13,62,0,1,85,90,0
13,62,0,1,54,75,1
13,62,0,1,86,66,2
13,62,0,1,55,77,1
13,62,0,2,85,90,0
13,62,0,2,54,75,1
13,62,0,2,86,66,2
13,62,0,2,55,77,1
35,63,0,0,92,74,1
35,63,0,0,68,55,2
30,92,0,1,58,61,2
7,88,1,1,64,85,0
7,88,0,1,65,64,2
9,90,1,1,95,73,1
9,90,1,1,70,82,1
9,90,1,0,95,73,1
9,90,1,0,70,82,1
25,79,1,1,88,92,0
25,79,1,1,89,45,3
25,79,1,0,88,92,0
25,79,1,0,89,45,3
30,71,0,0,96,45,3
13,66,0,0,95,44,3
13,66,1,0,93,57,2
28,65,1,2,97,94,0
24,83,1,1,76,73,1
24,83,1,1,51,100,0
24,83,1,2,76,73,1
24,83,1,2,51,100,0
32,91,0,1,81,45,3
6,76,0,1,81,94,0
26,79,1,2,73,65,2
26,79,0,2,93,89,0
26,79,0,2,82,89,0
26,79,0,2,83,93,0
26,79,0,2,60,74,1
32,64,1,0,58,41,3
32,64,1,0,95,41,3
32,64,1,0,65,99,0
32,64,0,0,50,54,3
12,97,1,1,64,42,3
7,68,0,1,99,80,1
7,68,1,1,90,83,1
24,85,1,1,62,53,3
24,85,0,1,99,62,2
24,85,0,1,77,48,3
11,75,1,1,78,92,0
35,67,1,0,58,66,2
12,90,1,0,59,53,3
12,90,0,0,61,98,0
12,90,0,0,58,96,0
12,90,0,0,92,54,3
12,90,1,0,52,86,0
12,90,1,0,67,67,2
12,90,0,0,50,43,3
12,90,0,0,95,43,3
27,60,1,2,59,63,2
27,60,1,2,86,98,0
27,60,1,0,59,63,2
27,60,1,0,86,98,0
10,75,1,1,82,88,0
10,75,1,1,67,100,0
5,97,1,1,84,46,3
10,91,1,1,89,71,1
29,81,0,1,81,79,1
29,81,0,1,68,59,2
28,96,0,2,90,82,1
35,91,0,0,100,62,2
35,91,0,0,67,51,3
35,91,1,0,72,40,3
35,91,1,0,56,94,0
35,91,1,0,62,94,0
35,91,1,0,77,45,3
7,89,1,1,80,83,1
7,89,1,1,55,49,3
9,88,0,1,50,99,0
32,83,1,1,98,55,2
32,83,0,1,60,97,0
32,83,0,1,57,80,1
32,83,1,1,86,62,2
5,73,1,2,54,79,1
5,73,1,2,73,96,0
5,73,1,2,94,60,2
39,78,1,1,79,40,3
39,78,1,1,64,100,0
16,85,0,0,99,68,2
16,85,0,0,94,80,1
6,66,1,0,95,71,1
6,66,1,0,54,41,3
6,66,1,0,64,66,2
36,89,1,0,79,63,2
36,89,0,0,69,79,1
5,93,1,1,63,61,2
5,93,0,1,59,74,1
5,93,1,1,62,56,2
5,93,1,1,87,81,1
10,65,1,1,71,95,0
10,65,0,1,73,57,2
13,78,1,2,61,54,3
9,81,0,1,95,83,1
9,81,1,1,77,75,1
9,81,0,1,100,65,2
29,60,1,1,77,43,3
29,60,0,1,50,90,0
29,60,1,1,64,90,0
11,68,1,1,69,98,0
11,68,1,2,69,98,0
38,98,1,1,74,86,0
38,98,0,1,75,56,2
38,98,0,1,51,80,1
38,98,1,1,86,77,1
9,93,1,1,84,72,1
6,80,0,0,100,78,1
6,80,1,0,80,66,2
30,68,1,2,84,42,3
6,92,1,1,67,44,3
6,92,1,1,70,79,1
6,92,0,1,64,43,3
5,61,0,2,71,44,3
5,61,0,2,55,90,0
5,61,1,2,52,60,2
9,67,0,1,86,82,1
9,67,0,1,54,77,1
9,67,1,1,62,52,3
6,83,0,1,77,55,2
6,83,1,1,92,95,0
6,83,1,1,84,100,0
30,99,0,1,88,62,2
30,99,0,1,88,44,3
30,99,1,1,56,93,0
27,76,0,1,90,94,0
27,76,0,1,63,77,1
33,66,0,1,91,80,1
33,66,1,1,95,55,2
33,66,1,1,68,90,0
33,66,1,1,80,55,2
27,100,1,0,78,86,0
27,100,1,0,61,67,2
33,78,0,1,60,94,0
33,78,0,1,95,77,1
33,78,0,1,67,98,0
7,94,1,2,67,93,0
7,94,1,2,70,52,3
32,90,1,2,53,41,3
30,97,1,2,79,47,3
30,97,1,2,68,99,0
30,97,0,2,78,80,1
30,97,0,2,78,47,3
30,97,1,2,56,79,1
15,94,0,0,66,45,3
15,94,1,0,94,79,1
27,93,0,0,81,76,1
13,72,1,0,89,91,0
13,72,0,0,70,54,3
33,61,1,1,75,40,3
12,86,1,0,58,92,0
12,86,0,0,77,60,2
12,86,1,0,69,92,0
36,82,0,1,54,95,0
36,82,1,1,71,78,1
36,82,0,1,63,74,1
34,99,0,1,68,63,2
22,100,1,1,57,85,0
27,80,1,0,71,81,1
27,80,0,0,58,40,3
29,79,0,1,69,82,1
29,79,0,1,88,55,2
29,79,1,1,90,52,3
11,77,0,0,87,48,3
11,77,1,0,81,52,3
11,77,0,0,62,50,3
11,77,0,0,84,52,3
31,95,1,1,98,45,3
15,80,0,0,96,71,1
15,80,1,0,50,67,2
15,80,1,0,53,42,3
15,80,1,0,80,78,1
15,80,0,1,96,71,1
15,80,1,1,50,67,2
15,80,1,1,53,42,3
15,80,1,1,80,78,1
17,74,1,0,95,79,1
17,74,1,0,73,77,1
17,74,1,0,74,59,2
17,74,1,1,95,79,1
17,74,1,1,73,77,1
17,74,1,1,74,59,2
11,95,1,1,50,83,1
11,95,1,1,91,55,2
11,95,1,0,50,83,1
11,95,1,0,91,55,2
31,73,1,2,65,62,2
12,93,0,1,50,45,3
12,93,0,1,77,99,0
12,93,1,1,95,77,1
12,93,0,1,55,89,0
32,94,1,2,82,67,2
32,94,1,2,97,45,3
34,93,0,2,82,43,3
29,93,0,1,60,83,1
29,93,0,1,53,56,2
29,93,1,1,55,89,0
29,93,1,1,59,71,1
10,94,1,1,96,75,1
10,94,1,1,78,52,3
10,94,1,1,85,68,2
20,91,1,2,85,85,0
28,88,1,1,76,56,2
5,96,1,0,86,61,2
5,96,1,0,66,79,1
5,96,1,0,76,97,0
5,96,0,0,92,78,1
5,96,0,0,80,82,1
28,68,1,1,94,75,1
28,68,1,1,89,94,0
28,68,1,1,68,46,3
28,68,0,1,50,54,3
10,88,1,1,58,65,2
10,88,1,1,66,90,0
36,90,1,0,54,78,1
7,73,1,1,74,44,3
34,82,1,2,68,59,2
28,85,1,1,91,66,2
28,85,1,1,54,71,1
37,96,1,1,61,46,3
37,96,0,1,76,55,2
37,96,1,1,97,40,3
8,65,0,0,68,46,3
8,65,1,0,89,77,1
8,65,1,0,53,54,3
8,65,1,0,76,50,3
8,64,1,1,91,50,3
8,64,1,1,53,57,2
8,64,0,1,68,73,1
6,84,1,1,55,80,1
32,94,1,1,52,42,3
32,94,0,1,65,94,0
32,94,0,1,84,95,0
28,90,1,1,71,81,1
28,90,0,1,58,94,0
8,96,1,2,84,51,3
8,96,1,2,63,96,0
8,96,0,2,60,85,0
28,93,1,2,84,99,0
28,93,0,2,54,63,2
29,75,1,0,69,72,1
29,75,1,0,93,45,3
9,78,1,0,85,88,0
6,67,1,0,93,70,1
6,67,0,0,77,62,2
13,75,1,1,65,70,1
13,75,1,1,100,44,3
6,88,1,1,96,54,3
26,87,1,0,53,48,3
35,84,0,2,93,83,1
29,65,1,1,68,83,1
29,65,0,1,60,47,3
12,91,1,0,59,85,0
33,95,1,0,70,65,2
33,95,0,0,52,99,0
33,95,1,0,99,41,3
33,95,0,0,77,47,3
33,95,1,0,77,90,0
30,62,1,1,67,40,3
30,62,1,1,100,71,1
30,62,1,1,72,55,2
22,90,1,1,80,56,2
22,90,0,1,50,62,2
10,86,1,2,66,77,1
